CustomerID,Recency,Frequency,Monetary
16511.0,88,2,582.7
16518.0,227,1,190.7
16520.0,182,1,297.16
16523.0,1,12,5176.08
16525.0,23,10,4890.54
16526.0,115,1,290.36
16527.0,24,1,228.06
16531.0,17,4,689.73
16532.0,79,1,2606.4
16536.0,53,1,548.97
16539.0,301,1,304.9
16545.0,108,1,339.3
16546.0,234,1,487.75
16550.0,52,3,1356.89
16553.0,106,9,4537.32
16555.0,53,1,151.98
16556.0,49,5,2238.3
16557.0,81,1,101.15
16558.0,22,9,3145.36
16560.0,301,1,332.18
16566.0,113,3,463.88
16567.0,137,1,308.03999999999996
16570.0,106,4,1384.49
16571.0,120,1,460.11
16573.0,28,2,663.61
16574.0,15,1,451.44
16582.0,56,1,313.62
16584.0,23,2,936.08
16587.0,175,1,225.15
16589.0,14,2,341.56
16592.0,80,6,1498.71
16593.0,271,1,69.6
16594.0,18,1,181.09
16598.0,229,1,145.04999999999998
16600.0,17,2,227.34
16603.0,18,1,185.85
16607.0,17,8,2221.21
16609.0,31,3,2590.35
16613.0,13,1,618.59
16617.0,179,1,151.85
16618.0,154,4,1441.29
16619.0,207,1,226.21
16620.0,204,1,95.75999999999999
16621.0,91,1,118.71
16624.0,24,2,810.5699999999999
16626.0,17,7,1868.6100000000001
16627.0,22,1,322.8
16628.0,50,3,1267.58
16629.0,17,1,180.95
16633.0,21,3,1253.2
16637.0,169,1,303.62
16638.0,50,6,1163.76
16639.0,150,2,471.15000000000003
16641.0,49,1,231.10000000000002
16642.0,151,1,307.73
16644.0,121,1,111.37
16647.0,113,2,214.06
16650.0,15,1,518.42
16652.0,53,3,1496.75
16653.0,15,1,1117.86
16654.0,84,2,338.47
16655.0,18,2,1680.5
16656.0,23,6,3986.5
16657.0,92,2,446.11
16660.0,154,2,384.36
16667.0,228,1,203.35
16668.0,60,3,120.53999999999999
16669.0,21,2,729.49
16670.0,1,6,1749.96
16671.0,108,1,1382.88
16672.0,16,11,4269.94
16676.0,176,1,329.24
16678.0,89,3,685.59
16681.0,16,6,1770.34
16684.0,76,17,27334.38
16686.0,47,4,1724.75
16689.0,19,2,422.59999999999997
16690.0,15,2,225.57999999999998
16692.0,199,2,1276.0
16693.0,215,1,157.56
16696.0,78,2,217.8
16698.0,170,2,1998.0
16700.0,24,7,2955.14
16701.0,117,5,1902.55
16705.0,18,8,4677.84
16706.0,57,1,291.53
16709.0,28,3,1759.44
16710.0,17,5,1270.75
16711.0,83,2,525.27
16712.0,52,3,995.65
16713.0,16,8,3079.92
16714.0,260,2,1146.53
16715.0,21,1,301.71999999999997
16716.0,210,1,166.8
16717.0,106,2,828.91
16719.0,18,4,914.57
16721.0,205,1,292.47
16722.0,50,5,1833.32
16723.0,51,1,424.15
16725.0,259,3,321.45
16726.0,140,4,795.19
16728.0,110,3,550.0
16729.0,14,11,3691.93
16730.0,178,2,480.94
16734.0,57,2,306.15999999999997
16735.0,22,2,743.82
16738.0,241,1,3.75
16739.0,120,1,323.0
16743.0,56,2,797.02
16744.0,19,3,466.71
16745.0,30,7,3183.42
16746.0,18,11,3915.91
16750.0,16,3,410.81
16755.0,58,3,1496.83
16757.0,262,1,106.83000000000001
16762.0,88,1,314.15000000000003
16763.0,142,1,611.85
16764.0,16,4,652.8100000000001
16765.0,237,1,34.0
16767.0,57,4,3416.98
16768.0,47,2,286.49
16769.0,204,1,380.39
16770.0,1,4,639.3000000000001
16771.0,18,1,446.56
16774.0,60,3,542.2
16775.0,15,6,904.85
16777.0,24,2,226.35
16778.0,17,1,152.76
16779.0,14,7,3592.21
16780.0,43,2,425.19
16782.0,21,7,1182.4
16788.0,198,1,297.17
16791.0,206,1,151.9
16794.0,51,3,353.76
16801.0,106,3,867.83
16804.0,213,1,118.05
16805.0,117,2,460.59
16806.0,46,3,628.41
16807.0,86,2,840.99
16809.0,79,3,470.69
16810.0,135,1,309.54
16812.0,304,1,479.35
16813.0,21,6,1063.8799999999999
16814.0,31,11,3952.64
16816.0,46,4,417.06
16817.0,203,2,129.9
16818.0,15,6,2056.25
16823.0,170,1,358.38
16824.0,108,1,222.9
16828.0,56,1,113.5
16832.0,146,1,77.75
16833.0,203,2,361.81
16834.0,171,1,413.46
16836.0,60,1,91.32000000000001
16837.0,141,5,951.3
16838.0,141,2,588.85
16839.0,17,15,6866.83
16841.0,81,3,935.26
16842.0,44,1,397.24
16843.0,77,10,6977.04
16852.0,119,1,113.06
16859.0,88,2,747.81
16866.0,84,1,53.79
16869.0,109,2,387.68
16871.0,154,4,2037.82
16872.0,20,2,291.66
16873.0,141,1,546.88
16875.0,88,3,769.4
16877.0,151,1,77.75
16878.0,27,1,13.3
16880.0,117,2,151.18
16882.0,182,2,215.70000000000002
16885.0,300,1,190.65
16889.0,138,1,350.06
16891.0,85,1,205.66
16897.0,242,2,289.78
16898.0,121,1,203.39
16899.0,93,3,510.18
16902.0,59,1,1706.88
16904.0,52,9,2183.46
16905.0,180,2,599.53
16906.0,25,2,283.83
16907.0,91,3,529.86
16909.0,15,1,379.14
16910.0,21,3,643.3
16912.0,77,7,1558.38
16913.0,234,1,113.44
16915.0,112,1,41.9
16918.0,260,1,275.78
16919.0,122,6,1586.3700000000001
16923.0,117,6,1377.6000000000001
16924.0,28,1,271.11
16927.0,59,2,419.7
16928.0,23,9,1756.96
16929.0,15,1,110.83999999999999
16931.0,19,11,2422.68
16933.0,183,1,224.73
16938.0,123,1,9.75
16940.0,113,2,1868.36
16942.0,80,3,646.59
16943.0,204,2,644.63
16945.0,28,9,2101.0
16947.0,179,1,406.48
16948.0,82,3,435.02
16949.0,198,2,202.21
16951.0,78,2,223.96
16952.0,53,2,167.61
16954.0,198,3,941.48
16957.0,182,1,301.8
16959.0,30,1,117.35000000000001
16961.0,59,1,234.17
16965.0,170,1,201.19
16966.0,113,4,1486.56
16968.0,51,1,253.31
16969.0,77,1,81.6
16976.0,210,1,251.51999999999998
16978.0,21,1,344.33
16979.0,91,2,555.65
16980.0,198,2,1078.96
16983.0,215,2,458.85
16985.0,212,4,2102.46
16987.0,113,3,629.45
16989.0,22,1,37.949999999999996
16992.0,143,2,671.15
16996.0,212,3,369.94000000000005
16997.0,231,2,624.0
16998.0,93,3,205.00000000000003
16999.0,17,1,245.83
17001.0,56,5,1824.39
17002.0,29,2,1013.27
17006.0,19,1,280.76
17007.0,145,3,324.78
17015.0,14,1,1045.48
17017.0,16,11,4712.7
17018.0,269,1,405.0
17019.0,205,2,637.11
17027.0,22,5,877.09
17029.0,54,2,716.0
17033.0,29,2,729.84
17034.0,23,2,364.88
17037.0,31,1,1267.32
17040.0,81,1,449.73
17041.0,52,2,750.89
17042.0,140,1,222.18
17043.0,121,2,324.96999999999997
17045.0,56,1,191.09
17047.0,29,3,1100.9
17048.0,61,1,164.95000000000002
17049.0,28,2,965.47
17050.0,235,2,672.34
17051.0,137,1,247.14000000000001
17054.0,81,3,893.25
17058.0,25,3,1179.89
17059.0,53,3,1527.74
17060.0,210,1,234.24
17061.0,17,10,4748.11
17062.0,257,2,243.94
17063.0,1,6,1094.97
17064.0,270,1,147.85
17068.0,28,12,2795.2400000000002
17069.0,21,4,882.77
17070.0,57,1,312.14
17071.0,77,4,841.6800000000001
17073.0,25,2,841.1899999999999
17075.0,196,3,696.07
17079.0,21,1,118.80000000000001
17080.0,213,1,76.32000000000001
17082.0,261,1,636.94
17083.0,52,2,714.42
17085.0,243,2,521.41
17088.0,16,2,1368.45
17090.0,171,3,649.05
17091.0,183,2,1100.27
17092.0,31,1,356.6
17094.0,266,1,302.0
17095.0,242,1,230.81
17096.0,86,2,443.94
17097.0,43,5,464.81
17101.0,121,1,230.57999999999998
17102.0,205,1,25.5
17107.0,18,2,4606.31
17109.0,175,2,464.59000000000003
17110.0,109,1,163.29999999999998
17114.0,82,4,331.15
17115.0,176,1,310.02
17117.0,231,1,116.19999999999999
17118.0,261,1,157.02
17120.0,176,1,307.46
17126.0,243,1,302.67
17131.0,19,1,789.77
17133.0,31,2,2342.32
17134.0,50,2,425.0
17135.0,233,1,284.97
17139.0,119,6,5594.87
17142.0,182,1,579.0
17144.0,28,1,595.89
17146.0,49,3,749.78
17147.0,24,2,939.8
17152.0,138,3,1689.5
17154.0,19,1,329.34
17155.0,121,1,143.3
17157.0,119,1,161.46
17158.0,176,2,698.55
17159.0,18,2,926.67
17160.0,53,3,1918.05
17162.0,74,1,298.38
17163.0,21,1,123.10000000000001
17164.0,23,1,745.84
17165.0,227,1,158.68
17166.0,147,1,127.59
17169.0,1,1,527.1
17171.0,232,1,224.91
17172.0,22,1,317.76
17173.0,60,2,961.26
17175.0,84,2,830.01
17176.0,145,1,306.13
17179.0,121,3,711.79
17180.0,259,1,247.54
17183.0,48,1,329.67
17187.0,170,1,203.95
17188.0,107,3,912.73
17189.0,49,2,384.40000000000003
17190.0,150,1,195.0
17193.0,30,3,747.6
17194.0,304,1,252.62
17204.0,118,3,1103.31
17211.0,176,3,656.4200000000001
17212.0,196,1,226.85
17213.0,84,4,1467.1100000000001
17214.0,29,3,571.05
17217.0,177,1,113.5
17218.0,14,2,378.15
17220.0,14,5,1473.01
17227.0,13,3,470.95
17228.0,31,2,576.92
17229.0,86,1,157.71
17230.0,207,7,2963.41
17231.0,206,4,962.5
17236.0,122,3,453.0
17238.0,27,7,1243.09
17239.0,256,1,382.5
17242.0,51,1,425.6
17243.0,22,9,2527.05
17245.0,148,1,171.45
17250.0,204,1,162.65
17252.0,60,1,11.9
17255.0,242,1,112.46
17256.0,51,2,240.0
17259.0,91,1,221.73000000000002
17262.0,170,3,686.5
17263.0,151,1,63.440000000000005
17265.0,82,1,178.81
17266.0,91,1,113.06
17268.0,51,1,452.15999999999997
17272.0,142,2,1409.44
17277.0,171,2,1065.3500000000001
17279.0,1,1,187.82999999999998
17282.0,117,2,1016.41
17284.0,110,3,505.06
17287.0,18,3,512.36
17288.0,150,4,536.4
17293.0,28,2,596.48
17298.0,44,1,390.78000000000003
17299.0,43,2,268.19
17302.0,152,1,120.27
17303.0,305,1,250.04
17306.0,14,12,5224.86
17311.0,21,2,1384.85
17312.0,82,1,244.79999999999998
17314.0,92,4,1144.52
17315.0,1,22,3600.14
17320.0,44,2,749.7
17323.0,110,2,277.06
17329.0,258,1,243.36
17333.0,29,1,494.25
17338.0,57,5,3819.2400000000002
17340.0,23,5,3162.71
17343.0,298,1,193.64
17345.0,140,2,128.33
17346.0,46,6,953.97
17347.0,30,1,228.96
17348.0,15,2,660.61
17349.0,122,1,110.75
17351.0,112,1,228.7
17358.0,298,1,246.70000000000002
17361.0,235,1,45.0
17362.0,182,1,162.23000000000002
17364.0,81,4,1568.73
17365.0,31,4,2754.82
17367.0,181,1,168.4
17368.0,117,4,1051.72
17370.0,16,3,328.82
17371.0,304,1,97.63
17372.0,109,3,547.54
17373.0,14,3,433.52
17375.0,142,3,400.1
17376.0,14,1,97.35
17377.0,18,5,906.0500000000001
17381.0,123,6,2578.92
17386.0,57,3,1541.4
17388.0,21,3,877.96
17389.0,18,17,10906.68
17391.0,107,2,508.8
17392.0,301,1,312.41
17396.0,92,5,4404.3
17398.0,58,3,653.38
17400.0,153,4,1312.52
17402.0,28,6,1161.3999999999999
17404.0,31,6,18921.0
17405.0,16,1,489.70000000000005
17408.0,107,1,32.65
17411.0,19,2,569.44
17412.0,139,2,371.15999999999997
17415.0,23,1,507.84
17416.0,21,5,3764.1
17418.0,267,1,167.39000000000001
17419.0,87,4,1599.15
17420.0,114,1,260.66
17422.0,86,2,614.3199999999999
17426.0,119,2,2085.35
17427.0,15,1,100.8
17428.0,28,9,7393.71
17431.0,256,1,403.3
17434.0,28,1,499.56
17436.0,170,1,122.39999999999999
17438.0,197,1,388.45000000000005
17442.0,108,2,695.01
17444.0,91,2,1722.4
17446.0,120,1,52.800000000000004
17447.0,15,1,372.48
17449.0,177,2,984.35
17450.0,14,25,135990.98
17451.0,25,2,560.98
17454.0,135,4,517.53
17455.0,147,1,131.7
17457.0,148,1,367.2
17460.0,169,3,392.28000000000003
17462.0,227,1,463.40999999999997
17463.0,119,3,1245.64
17466.0,22,1,460.41
17469.0,16,3,1051.3600000000001
17472.0,231,2,451.02
17475.0,22,1,194.37
17480.0,21,1,511.82
17483.0,77,1,119.64
17486.0,204,1,396.87
17490.0,17,3,1014.5
17491.0,18,4,1503.42
17496.0,302,1,271.05
17498.0,19,1,272.22
17499.0,233,1,622.88
17504.0,150,8,2745.2799999999997
17505.0,149,1,486.99
17506.0,19,1,302.2
17507.0,205,1,265.02
17509.0,1,1,898.14
17511.0,17,13,36097.93
17512.0,143,4,708.3100000000001
17513.0,15,1,513.2
17515.0,149,3,571.37
17516.0,229,2,327.83
17519.0,77,4,1152.7
17521.0,142,1,159.56
17522.0,82,2,225.69
17524.0,304,1,145.0
17525.0,303,1,422.70000000000005
17526.0,234,2,646.0
17527.0,24,2,496.11
17528.0,14,2,1107.08
17530.0,28,6,1462.77
17536.0,121,1,76.5
17540.0,259,1,268.8
17542.0,213,1,170.75
17548.0,177,1,103.3
17550.0,140,2,110.94
17551.0,302,1,306.84
17552.0,14,1,615.39
17554.0,91,1,772.43
17556.0,149,1,157.9
17557.0,24,1,288.36
17560.0,147,1,323.95
17562.0,30,3,617.58
17564.0,23,1,119.12
17567.0,1,4,2269.75
17571.0,89,2,485.59999999999997
17572.0,14,2,112.15
17573.0,28,1,7.5
17576.0,16,9,1320.72
17579.0,81,2,270.86
17580.0,255,2,168.02
17581.0,22,8,5046.12
17582.0,180,1,175.27
17585.0,53,3,715.26
17588.0,44,3,1240.2
17589.0,183,1,590.77
17591.0,17,5,1605.77
17593.0,88,3,2263.52
17594.0,28,2,993.18
17596.0,79,1,449.87
17601.0,182,1,116.00999999999999
17602.0,28,2,2011.49
17603.0,21,1,394.72
17604.0,255,1,136.24
17609.0,16,2,643.39
17611.0,16,7,2146.89
17612.0,56,3,978.58
17613.0,25,8,2954.58
17615.0,147,1,118.55
17616.0,117,2,244.79999999999998
17619.0,255,1,218.52
17621.0,256,2,901.78
17625.0,83,2,1234.78
17628.0,24,1,75.75
17629.0,115,2,347.59
17630.0,113,2,503.59999999999997
17631.0,81,2,416.5
17633.0,15,2,671.61
17634.0,178,1,164.75
17637.0,59,1,338.95
17640.0,30,1,621.66
17642.0,120,1,395.3
17644.0,22,7,1817.81
17648.0,136,2,523.52
17649.0,81,1,868.49
17651.0,23,3,1357.85
17652.0,27,4,1982.56
17655.0,60,3,913.33
17656.0,17,3,1200.71
17659.0,43,6,1029.21
17660.0,85,1,196.0
17663.0,28,4,1062.09
17667.0,242,1,928.05
17669.0,29,4,2350.72
17670.0,171,1,205.7
17673.0,105,3,922.5799999999999
17674.0,18,1,250.38
17675.0,14,14,9630.14
17676.0,52,1,230.98000000000002
17677.0,26,14,7660.86
17678.0,207,1,298.11
17679.0,29,1,1643.2
17682.0,58,3,1142.06
17685.0,210,3,698.5
17686.0,24,4,1964.88
17690.0,45,4,1595.55
17691.0,301,1,147.9
17692.0,170,2,512.76
17693.0,80,1,200.47
17694.0,85,1,283.12
17695.0,75,2,765.34
17696.0,51,2,677.9
17697.0,179,1,338.95
17698.0,204,1,154.95
17702.0,52,3,1338.77
17703.0,52,2,490.96
17704.0,112,2,885.19
17705.0,18,4,781.12
17706.0,44,6,6786.25
17708.0,268,1,110.6
17709.0,113,1,137.45
17711.0,233,1,220.53000000000003
17714.0,264,1,153.0
17715.0,144,1,326.4
17716.0,19,4,2706.43
17718.0,176,1,139.35
17719.0,19,9,3129.12
17720.0,56,2,785.6
17722.0,268,1,833.44
17723.0,116,2,1077.1
17724.0,14,3,1033.0
17725.0,14,8,2527.79
17728.0,30,1,345.03000000000003
17730.0,22,6,2182.68
17731.0,22,1,276.37
17733.0,205,1,216.95000000000002
17734.0,80,2,540.21
17735.0,51,8,5813.7300000000005
17736.0,56,1,307.49
17738.0,92,2,791.57
17739.0,15,3,1290.4
17742.0,56,1,52.54
17744.0,266,3,1008.4
17746.0,183,1,110.25
17747.0,56,1,71.4
17749.0,121,2,674.52
17750.0,25,5,1209.35
17752.0,302,1,80.64
17754.0,85,2,575.06
17757.0,13,11,2065.46
17758.0,22,3,1157.07
17759.0,113,2,167.15
17763.0,206,1,15.0
17765.0,154,2,262.55
17768.0,109,1,411.33
17769.0,82,3,1320.28
17770.0,142,2,176.2
17771.0,266,1,115.8
17774.0,89,1,394.88
17775.0,198,1,56.4
17777.0,43,1,194.7
17779.0,31,2,489.51
17781.0,196,1,102.0
17783.0,15,1,171.06
17786.0,29,2,278.74
17787.0,267,1,529.91
17788.0,17,1,1101.2
17790.0,77,6,692.5
17795.0,123,2,350.39
17796.0,257,1,225.1
17799.0,107,7,2031.4
17800.0,61,1,169.8
17802.0,25,1,652.62
17805.0,17,1,512.31
17809.0,116,1,90.0
17811.0,17,14,3242.07
17813.0,14,1,306.61
17816.0,212,1,5.1
17819.0,15,4,2125.2999999999997
17828.0,53,2,243.5
17829.0,242,1,889.24
17830.0,205,2,287.65000000000003
17837.0,18,3,422.75
17838.0,235,1,752.14
17841.0,15,54,15747.59
17844.0,50,1,51.559999999999995
17846.0,28,1,2033.1
17848.0,24,6,533.67
17849.0,207,1,151.45000000000002
17854.0,170,1,111.76
17856.0,177,2,659.82
17857.0,16,10,7395.36
17858.0,25,7,3024.44
17861.0,79,3,592.36
17862.0,267,1,330.9
17863.0,24,3,1236.6
17865.0,22,13,6238.85
17866.0,86,1,329.65
17867.0,87,4,957.48
17869.0,50,2,117.22
17870.0,15,5,329.7
17871.0,148,1,155.9
17873.0,23,2,762.09
17874.0,168,5,560.7
17877.0,114,1,237.61
17879.0,117,1,178.51999999999998
17883.0,30,1,78.45
17886.0,154,1,173.07
17888.0,22,3,180.73
17889.0,265,1,101.85
17890.0,266,2,602.09
17891.0,105,1,203.85999999999999
17892.0,1,1,10.2
17893.0,168,1,112.25
17894.0,15,6,884.14
17897.0,116,1,131.98
17898.0,28,2,152.06
17905.0,14,2,373.65
17912.0,302,2,184.26
17913.0,299,1,218.05
17917.0,199,1,119.55
17920.0,22,7,1593.3
17921.0,91,3,601.76
17926.0,76,2,397.29
17929.0,56,2,510.79999999999995
17930.0,15,3,990.6
17931.0,77,2,408.36
17932.0,117,1,345.5
17935.0,82,2,145.79
17937.0,58,4,2220.96
17940.0,52,3,290.5
17946.0,176,2,149.57999999999998
17948.0,91,1,358.56000000000006
17949.0,14,21,42078.92
17950.0,15,1,219.03
17951.0,302,1,114.0
17954.0,106,6,1183.68
17955.0,142,1,163.2
17958.0,60,1,508.4599999999999
17960.0,114,1,73.78
17961.0,14,24,980.54
17962.0,85,1,102.83
17965.0,77,4,686.48
17966.0,204,1,147.0
17969.0,110,2,228.2
17975.0,58,7,2634.63
17979.0,112,3,504.54
17980.0,109,3,811.45
17984.0,88,1,152.68
17988.0,60,4,132.63
17990.0,180,3,630.84
17991.0,168,2,93.35
17994.0,234,1,307.25
17997.0,17,4,697.5699999999999
18001.0,30,1,252.23
18008.0,13,8,1953.69
18009.0,179,1,257.34
18010.0,200,1,174.8
18016.0,17,2,792.65
18017.0,24,2,358.0
18018.0,51,2,122.14
18036.0,49,1,143.74
18037.0,168,4,29.52
18041.0,14,8,1682.83
18043.0,150,1,135.35
18044.0,31,6,1341.23
18048.0,146,2,172.29000000000002
18050.0,302,1,74.4
18053.0,14,1,300.02
18055.0,27,4,3258.15
18056.0,231,1,363.65
18061.0,51,4,813.1
18062.0,116,1,234.6
18064.0,76,2,814.0
18065.0,30,4,942.07
18066.0,18,1,318.0
18068.0,232,1,101.69999999999999
18069.0,178,2,689.56
18071.0,201,1,194.05
18073.0,57,8,2407.34
18075.0,49,6,1622.28
18077.0,47,5,1210.33
18078.0,202,1,197.94
18079.0,182,1,1612.83
18081.0,56,2,208.05
18085.0,273,1,386.05
18087.0,234,1,3202.9199999999996
18092.0,30,5,3814.56
18093.0,241,1,264.6
18094.0,25,6,2384.3
18095.0,256,1,205.3
18096.0,1,1,474.05
18097.0,148,2,981.9
18101.0,87,1,110.23
18102.0,15,27,93724.36
18106.0,273,1,430.7
18108.0,197,1,271.0
18109.0,16,9,2623.88
18112.0,109,1,196.64
18114.0,234,1,220.1
18116.0,177,5,913.78
18118.0,21,9,2209.45
18121.0,93,1,23.25
18122.0,28,1,201.94
18125.0,145,3,945.14
18127.0,77,1,139.6
18135.0,23,1,123.65
18136.0,263,1,288.99
18138.0,238,1,152.65
18143.0,60,2,1000.16
18144.0,21,7,1685.9
18145.0,31,3,2103.25
18146.0,84,1,83.7
18147.0,52,1,98.88
18150.0,83,2,413.28
18151.0,78,2,653.35
18155.0,19,3,371.62
18160.0,144,1,318.55
18161.0,84,2,526.47
18165.0,121,1,302.46000000000004
18167.0,49,1,498.48
18168.0,119,4,712.29
18170.0,55,1,351.3
18171.0,106,2,443.97
18172.0,21,9,3735.08
18173.0,30,3,1253.3600000000001
18176.0,301,1,476.35
18177.0,147,4,713.65
18179.0,198,2,557.36
18180.0,24,3,903.0
18183.0,170,1,319.27000000000004
18188.0,21,2,1608.28
18189.0,21,2,1090.24
18190.0,135,2,284.46000000000004
18191.0,205,1,207.79999999999998
18192.0,15,1,957.97
18193.0,108,1,243.76
18194.0,26,1,973.8399999999999
18196.0,233,1,450.78
18198.0,15,10,3266.73
18200.0,49,1,163.8
18202.0,143,2,911.26
18204.0,14,3,1993.7
18205.0,18,1,225.76
18210.0,210,1,142.4
18211.0,29,2,282.3
18212.0,269,1,248.42
18213.0,180,1,232.48000000000002
18217.0,14,1,317.90000000000003
18219.0,93,6,929.32
18220.0,170,1,305.28000000000003
18221.0,59,1,169.85
18223.0,86,9,3589.61
18224.0,207,1,158.95000000000002
18225.0,27,6,3450.14
18226.0,25,5,2484.17
18228.0,23,1,420.39
18229.0,14,11,4193.46
18230.0,117,2,792.24
18231.0,135,5,2083.27
18232.0,25,3,463.33000000000004
18233.0,269,1,440.0
18235.0,15,1,1046.68
18236.0,23,2,255.75
18237.0,78,1,323.38
18239.0,203,3,656.8
18241.0,18,9,869.0400000000001
18242.0,16,3,1918.23
18245.0,92,4,1171.43
18246.0,176,1,232.9
18251.0,30,1,4314.72
18252.0,115,1,69.89999999999999
18257.0,57,5,1562.8700000000001
18259.0,28,1,891.9000000000001
18260.0,116,5,2086.13
18262.0,83,1,149.48
18265.0,15,1,312.96
18268.0,77,1,25.5
18270.0,210,1,111.95
18272.0,57,2,712.97
18273.0,201,1,51.0
18278.0,17,1,173.9
18283.0,92,8,877.32
18287.0,145,1,765.28
